place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJEcOjHWQG5IkRG7xY4SEOo58,Denholm Coffee Shop,42.2623977,-71.80287349999999,Social Business,cafe,restaurant; food; point_of_interest; establishment,CLOSED_TEMPORARILY,3.8,4,TRUE
ChIJEQiPr4EG5IkRMpIntBwk1FM,New Jerusalem of Worcester,42.2519302,-71.8134231,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,CLOSED_TEMPORARILY,4.5,4,TRUE
ChIJeQuzVDkG5IkRTiSHZ-2ajCk,Dunkin',42.2683745,-71.7802093,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.9,272,NA
ChIJESADMc0F5IkRZ29EEXDs1XI,Dinand Library,42.2381225,-71.8091845,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.9,7,NA
ChIJESMxklgG5IkRJeN43d2c6Wo,WPI Bookstore,42.2748616,-71.8082543,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,4.1,116,NA
ChIJEUSznWYG5IkRfFVO2Ap_aDY,Worcester Veterans Services Department,42.2625688,-71.8019606,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,3.7,3,NA
ChIJEVwlarQH5IkRUuI_Urw_2Go,Worcester Fire Station 8,42.2877164,-71.7905574,Community Space,city hall,fire_station; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJeW1pkC8G5IkRu_nGkFAXjLc,McDonald's,42.272665,-71.7710058,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.6,1431,NA
ChIJex9CZQUF5IkR1ynv7ajS45s,"Iglesia Pentecostal Remanente Fiel, Inc.",42.2325604,-71.8502771,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJf-eawsgH5IkRsyvVlsN6Jks,Lowe's Home Improvement,42.292292,-71.7729672,Park,fountain,hardware_store; furniture_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,3.9,1193,NA
ChIJf1LYt2QG5IkRIfGFOr_dwhs,Joe's Cafe,42.2582679,-71.8019071,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJf1LYt2QG5IkRRWL_J6PmrxU,Church of God Ministry of Jesus Christ Intl.– Iglesia de Dios Ministerial- IDMJI,42.2582668,-71.80192029999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,5,NA
ChIJF3NUBnAG5IkRIYiUDydXNRU,BirchTree Bread Company,42.2562472,-71.79779719999999,Social Business,cafe,bakery; cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.7,1076,NA
ChIJF4X2xJoH5IkRb8Ll94rWueQ,Christian Life Center of Worcester,42.313746,-71.799886,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,4,NA
ChIJF69Ex6sI5IkRmZZw2V3cqCg,Dunkin',42.2444361,-71.7583604,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.7,235,NA
ChIJfaQ3OZsG5IkR4y4nRIEb1OY,Yoway Cafe & Frozen Yogurt,42.25761,-71.822419,Social Business,cafe,meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,4.5,429,NA
